id,x,y,r,g,b
29160,360,45,111,25,36
29165,365,45,111,26,33
29170,370,45,110,25,28
29175,375,45,108,27,26
29180,380,45,109,28,24
29185,385,45,110,33,25
29190,390,45,109,37,23
29195,395,45,109,40,24
29200,400,45,111,46,26
29205,405,45,111,51,27
29210,410,45,110,55,25
29215,415,45,110,57,25
29220,420,45,109,61,23
29225,425,45,109,64,23
29230,430,45,110,69,25
29235,435,45,109,73,23
29240,440,45,110,77,24
29245,445,45,111,82,26
29250,450,45,111,87,27
29255,455,45,110,90,27
29260,460,45,110,93,24
29265,465,45,109,97,25
29270,470,45,108,101,23
29275,475,45,107,104,25
29280,480,45,105,107,24
29285,485,45,103,108,24
29290,490,45,101,109,24
29295,495,45,96,108,24
29300,500,45,91,109,23
29305,505,45,89,109,24
29310,510,45,85,109,25
29315,515,45,81,109,24
29320,520,45,76,108,23
29325,525,45,74,110,23
29330,530,45,71,111,25
29335,535,45,67,111,26
29340,540,45,62,110,26
29345,545,45,57,109,24
29350,550,45,54,109,25
29355,555,45,49,109,23
29360,560,45,45,109,23
29365,565,45,41,109,24
29370,570,45,38,110,26
29375,575,45,35,110,25
29380,580,45,31,111,26
29385,585,45,27,109,25
29390,590,45,25,110,27
29395,595,45,25,109,31
29400,600,45,23,109,34
29405,605,45,24,110,39
29410,610,45,25,110,43
29415,615,45,25,109,47
29420,620,45,26,110,51
29425,625,45,24,109,54
29430,630,45,19,106,53
29435,635,45,16,105,51
32005,5,50,15,109,73
32010,10,50,18,112,76
32015,15,50,23,114,81
32020,20,50,26,115,87
32025,25,50,25,114,92
32030,30,50,23,114,96
32035,35,50,23,114,99
32040,40,50,23,115,104
32045,45,50,23,114,107
32050,50,50,24,113,109
32055,55,50,24,112,113
32060,60,50,25,110,115
32065,65,50,25,105,116
32070,70,50,24,100,114
32075,75,50,24,95,115
32080,80,50,24,92,115
32085,85,50,23,87,114
32090,90,50,23,82,114
32095,95,50,24,78,114
32100,100,50,25,74,114
32105,105,50,27,71,116
32110,110,50,26,66,115
32115,115,50,25,62,115
32120,120,50,25,57,114
32125,125,50,24,52,115
32130,130,50,23,48,114
32135,135,50,24,44,113
32140,140,50,24,40,115
32145,145,50,26,37,116
32150,150,50,26,33,114
32155,155,50,27,29,114
32160,160,50,28,25,114
32165,165,50,29,24,114
32170,170,50,33,24,115
32175,175,50,36,23,113
32180,180,50,40,24,113
32185,185,50,45,25,114
32190,190,50,51,25,116
32195,195,50,55,25,115
32200,200,50,59,24,114
32205,205,50,63,24,115
32210,210,50,66,23,113
32215,215,50,70,23,115
32220,220,50,74,23,115
32225,225,50,79,24,115
32230,230,50,84,25,115
32235,235,50,89,26,115
32240,240,50,94,25,114
32245,245,50,97,24,114
32250,250,50,100,24,114
32255,255,50,104,23,115
32260,260,50,109,23,114
32265,265,50,111,25,112
32270,270,50,114,26,112
32275,275,50,115,26,108
32280,280,50,116,25,105
32285,285,50,115,25,99
32290,290,50,114,24,94
32295,295,50,115,24,91
32300,300,50,114,24,86
32305,305,50,114,23,80
32310,310,50,114,24,76
32315,315,50,115,26,74
32320,320,50,115,26,70
32325,325,50,116,25,66
32330,330,50,114,24,60
32335,335,50,114,23,56
32340,340,50,113,23,51
32345,345,50,115,23,48
32350,350,50,115,23,44
32355,355,50,115,24,41
32360,360,50,116,26,38
32365,365,50,116,27,33
32370,370,50,116,26,28
32375,375,50,116,26,26
32380,380,50,114,29,24
32385,385,50,113,33,24
32390,390,50,114,38,24
32395,395,50,115,42,25
32400,400,50,114,48,26
32405,405,50,116,52,25
32410,410,50,115,56,26
32415,415,50,115,59,24
32420,420,50,115,63,24
32425,425,50,114,67,23
32430,430,50,113,71,23
32435,435,50,113,76,24
32440,440,50,115,80,24
32445,445,50,115,85,25
32450,450,50,115,90,26
32455,455,50,114,94,25
32460,460,50,114,97,25
32465,465,50,114,101,23
32470,470,50,113,105,24
32475,475,50,113,109,22
32480,480,50,112,112,24
32485,485,50,108,113,23
32490,490,50,105,114,23
32495,495,50,99,114,23
32500,500,50,95,114,24
32505,505,50,93,114,23
32510,510,50,88,114,23
32515,515,50,84,114,24
32520,520,50,80,115,25
32525,525,50,76,115,24
32530,530,50,72,115,25
32535,535,50,69,115,25
32540,540,50,65,115,26
32545,545,50,60,115,24
32550,550,50,55,114,24
32555,555,50,51,114,23
32560,560,50,47,113,23
32565,565,50,41,114,24
32570,570,50,39,115,25
32575,575,50,36,115,26
32580,580,50,32,115,27
32585,585,50,26,115,25
32590,590,50,24,114,27
32595,595,50,24,113,31
32600,600,50,23,114,35
32605,605,50,24,114,40
32610,610,50,25,115,45
32615,615,50,26,115,49
32620,620,50,25,115,53
32625,625,50,22,113,54
32630,630,50,18,111,54
32635,635,50,16,109,54
35205,5,55,17,115,76
35210,10,55,20,118,80
35215,15,55,24,119,85
35220,20,55,25,120,90
35225,25,55,26,120,96
35230,30,55,25,120,100
35235,35,55,23,120,103
35240,40,55,23,121,108
35245,45,55,23,120,111
35250,50,55,24,119,115
35255,55,55,26,117,118
35260,60,55,25,114,120
35265,65,55,26,110,121
35270,70,55,26,105,120
35275,75,55,24,101,121
35280,80,55,23,95,120
35285,85,55,24,91,120
35290,90,55,23,86,119
35295,95,55,24,82,120
35300,100,55,25,78,120
35305,105,55,26,74,122
35310,110,55,26,69,120
35315,115,55,25,64,119
35320,120,55,24,58,119
35325,125,55,25,55,119
35330,130,55,23,50,119
35335,135,55,23,45,118
35340,140,55,24,41,119
35345,145,55,25,37,119
35350,150,55,26,34,119
35355,155,55,25,29,120
35360,160,55,27,26,120
35365,165,55,29,23,119
35370,170,55,34,24,120
35375,175,55,37,23,120
35380,180,55,41,24,120
35385,185,55,47,26,121
35390,190,55,53,26,121
35395,195,55,56,25,119
35400,200,55,60,24,120
35405,205,55,65,24,118
35410,210,55,69,23,121
35415,215,55,73,23,120
35420,220,55,78,24,120
35425,225,55,83,23,119
35430,230,55,87,26,121
35435,235,55,93,26,121
35440,240,55,96,25,119
35445,245,55,101,24,120
35450,250,55,104,23,118
35455,255,55,109,24,118
35460,260,55,114,23,118
35465,265,55,118,24,118
35470,270,55,118,25,116
35475,275,55,121,25,112
35480,280,55,120,25,109
35485,285,55,121,24,105
35490,290,55,120,24,98
35495,295,55,120,24,95
35500,300,55,120,24,88
35505,305,55,120,24,85
35510,310,55,119,24,80
35515,315,55,119,25,77
35520,320,55,121,25,71
35525,325,55,120,25,67
35530,330,55,120,24,62
35535,335,55,119,24,58
35540,340,55,118,23,53
35545,345,55,119,23,50
35550,350,55,119,24,44
35555,355,55,119,25,41
35560,360,55,121,25,37
35565,365,55,121,26,34
35570,370,55,121,26,30
35575,375,55,121,27,27
35580,380,55,120,29,24
35585,385,55,120,33,24
35590,390,55,120,38,24
35595,395,55,120,43,25
35600,400,55,120,48,24
35605,405,55,121,54,27
35610,410,55,121,58,25
35615,415,55,120,62,25
35620,420,55,120,65,24
35625,425,55,120,69,24
35630,430,55,120,74,24
35635,435,55,120,79,25
35640,440,55,120,84,26
35645,445,55,120,89,25
35650,450,55,121,94,27
35655,455,55,120,98,25
35660,460,55,120,102,26
35665,465,55,118,106,24
35670,470,55,118,111,23
35675,475,55,118,114,23
35680,480,55,116,117,23
35685,485,55,113,119,23
35690,490,55,109,119,23
35695,495,55,105,119,22
35700,500,55,102,119,23
35705,505,55,96,120,24
35710,510,55,92,119,24
35715,515,55,88,120,23
35720,520,55,84,119,25
35725,525,55,80,120,24
35730,530,55,75,120,25
35735,535,55,71,121,26
35740,540,55,66,120,26
35745,545,55,61,121,25
35750,550,55,56,120,24
35755,555,55,53,120,23
35760,560,55,48,119,23
35765,565,55,44,119,24
35770,570,55,40,120,25
35775,575,55,36,121,27
35780,580,55,31,120,26
35785,585,55,27,121,27
35790,590,55,25,120,28
35795,595,55,25,119,31
35800,600,55,25,120,36
35805,605,55,23,120,39
35810,610,55,26,120,46
35815,615,55,27,120,50
35820,620,55,25,122,55
35825,625,55,23,119,56
35830,630,55,19,117,56
35835,635,55,15,115,55
38405,5,60,16,121,80
38410,10,60,21,123,84
38415,15,60,23,125,88
38420,20,60,25,126,96
38425,25,60,26,126,100
38430,30,60,24,126,104
38435,35,60,24,125,109
38440,40,60,23,125,112
38445,45,60,24,125,119
38450,50,60,24,124,122
38455,55,60,24,122,123
38460,60,60,26,119,126
38465,65,60,27,115,127
38470,70,60,24,110,125
38475,75,60,24,104,127
38480,80,60,24,100,126
38485,85,60,25,94,125
38490,90,60,24,90,125
38495,95,60,24,86,125
38500,100,60,25,82,127
38505,105,60,25,77,125
38510,110,60,26,71,126
38515,115,60,25,67,125
38520,120,60,24,62,125
38525,125,60,24,57,126
38530,130,60,24,52,125
38535,135,60,24,47,125
38540,140,60,25,43,125
38545,145,60,25,40,125
38550,150,60,28,35,126
38555,155,60,27,30,125
38560,160,60,28,26,125
38565,165,60,31,25,125
38570,170,60,35,24,126
38575,175,60,39,24,125
38580,180,60,44,23,126
38585,185,60,50,25,126
38590,190,60,54,26,126
38595,195,60,60,25,127
38600,200,60,63,25,126
38605,205,60,68,23,124
38610,210,60,72,24,124
38615,215,60,76,24,125
38620,220,60,81,25,126
38625,225,60,87,25,126
38630,230,60,92,26,126
38635,235,60,97,27,126
38640,240,60,101,24,126
38645,245,60,105,24,126
38650,250,60,110,24,125
38655,255,60,115,25,125
38660,260,60,120,24,124
38665,265,60,122,24,123
38670,270,60,125,25,121
38675,275,60,126,25,117
38680,280,60,126,26,112
38685,285,60,126,24,107
38690,290,60,125,24,102
38695,295,60,125,25,98
38700,300,60,125,24,94
38705,305,60,125,25,89
38710,310,60,125,25,85
38715,315,60,125,26,80
38720,320,60,126,26,76
38725,325,60,127,26,70
38730,330,60,125,24,64
38735,335,60,124,24,60
38740,340,60,125,24,54
38745,345,60,124,24,50
38750,350,60,126,24,46
38755,355,60,126,25,43
38760,360,60,126,26,38
38765,365,60,126,26,34
38770,370,60,126,25,29
38775,375,60,126,28,27
38780,380,60,125,30,24
38785,385,60,125,35,24
38790,390,60,126,40,25
38795,395,60,126,45,26
38800,400,60,126,50,26
38805,405,60,126,55,25
38810,410,60,126,60,26
38815,415,60,126,64,25
38820,420,60,125,68,23
38825,425,60,124,72,24
38830,430,60,124,77,23
38835,435,60,124,82,24
38840,440,60,126,88,25
38845,445,60,126,93,26
38850,450,60,126,98,25
38855,455,60,125,102,26
38860,460,60,125,107,25
38865,465,60,125,110,25
38870,470,60,125,116,25
38875,475,60,124,120,23
38880,480,60,121,123,24
38885,485,60,118,124,24
38890,490,60,114,125,23
38895,495,60,110,125,24
38900,500,60,104,125,24
38905,505,60,100,125,24
38910,510,60,97,125,23
38915,515,60,91,126,24
38920,520,60,87,125,24
38925,525,60,84,126,26
38930,530,60,79,125,26
38935,535,60,74,126,26
38940,540,60,69,125,24
38945,545,60,64,124,24
38950,550,60,59,125,25
38955,555,60,54,125,23
38960,560,60,49,126,24
38965,565,60,45,126,24
38970,570,60,41,126,25
38975,575,60,38,126,26
38980,580,60,32,127,27
38985,585,60,28,126,27
38990,590,60,25,125,27
38995,595,60,24,125,33
39000,600,60,25,125,37
39005,605,60,23,125,41
39010,610,60,25,126,46
39015,615,60,26,126,53
39020,620,60,25,126,56
39025,625,60,24,125,59
39030,630,60,20,122,59
39035,635,60,16,120,57
41605,5,65,16,127,84
41610,10,65,20,129,88
41615,15,65,24,130,92
41620,20,65,26,131,100
41625,25,65,25,132,104
41630,30,65,24,132,109
41635,35,65,24,131,113
41640,40,65,24,130,116
41645,45,65,24,131,123
41650,50,65,24,130,126
41655,55,65,24,128,129
41660,60,65,26,125,131
41665,65,65,26,120,132
41670,70,65,25,114,132
41675,75,65,24,109,130
41680,80,65,24,104,131
41685,85,65,24,99,131
41690,90,65,24,94,130
41695,95,65,24,89,131
41700,100,65,24,85,132
41705,105,65,27,80,132
41710,110,65,26,75,133
41715,115,65,25,69,130
41720,120,65,25,64,131
41725,125,65,25,59,131
41730,130,65,24,53,129
41735,135,65,24,49,131
41740,140,65,26,44,130
41745,145,65,25,40,131
41750,150,65,27,36,131
41755,155,65,27,31,131
41760,160,65,28,27,131
41765,165,65,32,25,131
41770,170,65,35,23,131
41775,175,65,40,24,131
41780,180,65,45,23,131
41785,185,65,51,25,132
41790,190,65,55,26,132
41795,195,65,62,26,132
41800,200,65,64,25,131
41805,205,65,70,24,132
41810,210,65,75,23,131
41815,215,65,80,24,131
41820,220,65,83,24,130
41825,225,65,90,24,130
41830,230,65,95,26,132
41835,235,65,102,27,132
41840,240,65,106,25,130
41845,245,65,110,24,131
41850,250,65,115,23,130
41855,255,65,119,23,130
41860,260,65,123,24,130
41865,265,65,127,24,129
41870,270,65,130,25,126
41875,275,65,132,27,122
41880,280,65,131,26,118
41885,285,65,133,25,111
41890,290,65,131,24,106
41895,295,65,131,24,102
41900,300,65,130,24,96
41905,305,65,131,24,92
41910,310,65,131,25,87
41915,315,65,131,26,83
41920,320,65,133,26,78
41925,325,65,131,25,71
41930,330,65,131,24,68
41935,335,65,130,24,62
41940,340,65,132,24,56
41945,345,65,131,24,52
41950,350,65,130,24,47
41955,355,65,132,25,43
41960,360,65,132,26,40
41965,365,65,132,27,34
41970,370,65,132,26,30
41975,375,65,131,27,26
41980,380,65,130,31,25
41985,385,65,130,36,24
41990,390,65,130,41,23
41995,395,65,131,46,25
42000,400,65,131,51,26
42005,405,65,132,57,26
42010,410,65,132,62,26
42015,415,65,131,66,24
42020,420,65,131,70,25
42025,425,65,131,75,24
42030,430,65,131,80,23
42035,435,65,131,85,25
42040,440,65,132,91,25
42045,445,65,131,97,26
42050,450,65,132,103,27
42055,455,65,132,107,27
42060,460,65,131,111,25
42065,465,65,131,116,25
42070,470,65,129,121,23
42075,475,65,129,125,25
42080,480,65,127,128,24
42085,485,65,124,130,24
42090,490,65,120,132,24
42095,495,65,114,132,24
42100,500,65,109,131,23
42105,505,65,105,131,24
42110,510,65,99,131,24
42115,515,65,95,131,25
42120,520,65,90,132,24
42125,525,65,86,132,24
42130,530,65,83,132,25
42135,535,65,78,131,25
42140,540,65,71,133,26
42145,545,65,65,131,23
42150,550,65,62,131,24
42155,555,65,55,131,23
42160,560,65,52,131,24
42165,565,65,45,131,24
42170,570,65,41,133,26
42175,575,65,37,133,26
42180,580,65,33,132,26
42185,585,65,28,131,26
42190,590,65,25,131,30
42195,595,65,24,132,33
42200,600,65,25,131,39
42205,605,65,25,131,43
42210,610,65,24,131,49
42215,615,65,25,132,54
42220,620,65,26,132,58
42225,625,65,23,130,60
42230,630,65,19,128,61
42235,635,65,16,127,59
44805,5,70,16,132,87
44810,10,70,19,134,91
44815,15,70,23,135,95
44820,20,70,26,137,104
44825,25,70,24,137,109
44830,30,70,24,136,112
44835,35,70,23,136,118
44840,40,70,24,136,122
44845,45,70,22,136,128
44850,50,70,25,135,134
44855,55,70,24,133,136
44860,60,70,25,130,136
44865,65,70,26,124,137
44870,70,70,26,119,137
44875,75,70,25,113,137
44880,80,70,24,107,137
44885,85,70,23,101,137
44890,90,70,24,98,137
44895,95,70,24,92,137
44900,100,70,25,87,136
44905,105,70,25,82,137
44910,110,70,25,77,137
44915,115,70,23,71,135
44920,120,70,24,64,134
44925,125,70,24,60,136
44930,130,70,24,55,137
44935,135,70,24,50,135
44940,140,70,24,45,136
44945,145,70,26,41,136
44950,150,70,26,35,138
44955,155,70,27,30,137
44960,160,70,28,26,136
44965,165,70,31,24,136
44970,170,70,34,24,136
44975,175,70,40,23,137
44980,180,70,46,24,135
44985,185,70,51,24,137
44990,190,70,58,26,137
44995,195,70,63,25,138
45000,200,70,67,25,137
45005,205,70,72,24,136
45010,210,70,77,23,135
45015,215,70,82,24,137
45020,220,70,87,23,135
45025,225,70,92,24,137
45030,230,70,99,25,138
45035,235,70,104,24,137
45040,240,70,109,25,137
45045,245,70,114,24,137
45050,250,70,120,23,136
45055,255,70,123,23,135
45060,260,70,129,23,134
45065,265,70,133,23,135
45070,270,70,136,25,130
45075,275,70,137,25,127
45080,280,70,139,25,121
45085,285,70,137,24,116
45090,290,70,138,24,111
45095,295,70,136,23,105
45100,300,70,136,24,100
45105,305,70,135,23,95
45110,310,70,137,24,90
45115,315,70,137,24,86
45120,320,70,138,25,81
45125,325,70,137,25,75
45130,330,70,137,24,70
45135,335,70,135,23,63
45140,340,70,137,23,57
45145,345,70,136,23,53
45150,350,70,136,24,48
45155,355,70,137,24,42
45160,360,70,138,26,40
45165,365,70,137,26,35
45170,370,70,136,26,29
45175,375,70,137,27,26
45180,380,70,136,31,25
45185,385,70,136,35,23
45190,390,70,137,42,24
45195,395,70,137,46,25
45200,400,70,137,53,25
45205,405,70,137,58,25
45210,410,70,137,63,26
45215,415,70,136,67,25
45220,420,70,136,72,24
45225,425,70,137,77,23
45230,430,70,137,83,23
45235,435,70,138,88,25
45240,440,70,137,94,25
45245,445,70,137,101,27
45250,450,70,137,106,26
45255,455,70,136,110,25
45260,460,70,136,115,24
45265,465,70,134,120,23
45270,470,70,134,125,24
45275,475,70,134,130,23
45280,480,70,133,133,23
45285,485,70,129,136,24
45290,490,70,124,137,23
45295,495,70,119,136,22
45300,500,70,114,137,23
45305,505,70,109,136,23
45310,510,70,103,136,23
45315,515,70,98,136,23
45320,520,70,93,137,24
45325,525,70,89,137,25
45330,530,70,85,137,26
45335,535,70,79,137,25
45340,540,70,73,137,25
45345,545,70,68,136,23
45350,550,70,62,136,23
45355,555,70,57,137,24
45360,560,70,52,136,24
45365,565,70,47,137,24
45370,570,70,43,137,25
45375,575,70,38,138,26
45380,580,70,33,137,26
45385,585,70,28,138,26
45390,590,70,24,136,28
45395,595,70,24,137,33
45400,600,70,22,136,38
45405,605,70,23,136,44
45410,610,70,24,137,49
45415,615,70,25,137,55
45420,620,70,25,138,60
45425,625,70,22,137,62
45430,630,70,19,135,64
45435,635,70,15,132,61
48005,5,75,15,137,90
48010,10,75,19,139,94
48015,15,75,22,141,99
48020,20,75,24,142,107
48025,25,75,25,142,113
48030,30,75,24,142,118
48035,35,75,23,142,123
48040,40,75,23,141,127
48045,45,75,24,141,133
48050,50,75,24,140,137
48055,55,75,24,137,141
48060,60,75,25,134,141
48065,65,75,25,129,142
48070,70,75,26,123,142
48075,75,75,23,117,142
48080,80,75,24,111,141
48085,85,75,23,105,142
48090,90,75,23,100,142
48095,95,75,24,95,141
48100,100,75,24,90,142
48105,105,75,25,86,143
48110,110,75,25,79,143
48115,115,75,24,73,140
48120,120,75,25,67,141
48125,125,75,25,62,142
48130,130,75,24,56,141
48135,135,75,24,51,140
48140,140,75,26,46,141
48145,145,75,26,41,142
48150,150,75,27,35,142
48155,155,75,27,31,141
48160,160,75,28,25,140
48165,165,75,32,25,141
48170,170,75,36,23,141
48175,175,75,42,23,141
48180,180,75,47,24,141
48185,185,75,52,25,142
48190,190,75,59,26,143
48195,195,75,64,25,142
48200,200,75,69,24,141
48205,205,75,74,23,141
48210,210,75,78,23,142
48215,215,75,84,23,142
48220,220,75,91,24,140
48225,225,75,95,24,142
48230,230,75,103,26,142
48235,235,75,108,25,141
48240,240,75,114,25,143
48245,245,75,117,24,141
48250,250,75,123,22,140
48255,255,75,130,22,141
48260,260,75,133,22,140
48265,265,75,138,24,138
48270,270,75,141,25,136
48275,275,75,142,25,132
48280,280,75,144,25,127
48285,285,75,142,24,120
48290,290,75,142,23,115
48295,295,75,142,24,110
48300,300,75,142,23,103
48305,305,75,141,23,99
48310,310,75,141,24,94
48315,315,75,141,25,88
48320,320,75,143,25,83
48325,325,75,142,25,77
48330,330,75,141,24,69
48335,335,75,142,23,65
48340,340,75,141,22,60
48345,345,75,142,23,55
48350,350,75,142,24,50
48355,355,75,142,25,44
48360,360,75,142,26,39
48365,365,75,142,27,34
48370,370,75,142,26,29
48375,375,75,141,27,26
48380,380,75,140,31,24
48385,385,75,140,36,23
48390,390,75,142,43,24
48395,395,75,142,48,23
48400,400,75,141,54,26
48405,405,75,143,60,26
48410,410,75,143,65,26
48415,415,75,142,69,24
48420,420,75,142,75,23
48425,425,75,142,79,25
48430,430,75,142,86,25
48435,435,75,142,91,25
48440,440,75,142,98,27
48445,445,75,141,104,26
48450,450,75,142,110,27
48455,455,75,141,114,25
48460,460,75,142,119,25
48465,465,75,142,124,24
48470,470,75,141,130,24
48475,475,75,139,136,23
48480,480,75,138,138,24
48485,485,75,135,140,24
48490,490,75,128,141,23
48495,495,75,123,142,24
48500,500,75,118,141,24
48505,505,75,113,142,24
48510,510,75,108,142,22
48515,515,75,102,141,22
48520,520,75,97,142,25
48525,525,75,93,142,25
48530,530,75,87,142,25
48535,535,75,82,143,26
48540,540,75,75,142,26
48545,545,75,71,142,24
48550,550,75,64,142,23
48555,555,75,58,141,23
48560,560,75,53,142,24
48565,565,75,49,142,25
48570,570,75,43,142,25
48575,575,75,38,142,27
48580,580,75,33,142,27
48585,585,75,28,142,28
48590,590,75,25,141,30
48595,595,75,23,140,33
48600,600,75,22,141,39
48605,605,75,23,141,45
48610,610,75,24,141,50
48615,615,75,25,141,56
48620,620,75,25,142,61
48625,625,75,23,141,65
48630,630,75,19,139,65
48635,635,75,16,138,65
51205,5,80,16,142,94
51210,10,80,18,144,97
51215,15,80,24,146,105
51220,20,80,25,147,110
51225,25,80,24,147,116
51230,30,80,25,147,122
51235,35,80,24,147,127
51240,40,80,23,148,132
51245,45,80,25,146,139
51250,50,80,25,145,143
51255,55,80,25,143,147
51260,60,80,26,139,147
51265,65,80,26,133,149
51270,70,80,25,128,147
51275,75,80,23,121,146
51280,80,80,25,116,147
51285,85,80,25,110,147
51290,90,80,23,104,147
51295,95,80,23,99,148
51300,100,80,24,94,146
51305,105,80,27,89,148
51310,110,80,25,83,147
51315,115,80,26,76,147
51320,120,80,24,70,147
51325,125,80,23,64,146
51330,130,80,24,58,145
51335,135,80,26,52,145
51340,140,80,25,47,148
51345,145,80,25,42,146
51350,150,80,27,37,150
51355,155,80,28,31,148
51360,160,80,28,27,147
51365,165,80,31,25,147
51370,170,80,36,24,148
51375,175,80,43,24,149
51380,180,80,48,24,148
51385,185,80,55,25,147
51390,190,80,60,26,147
51395,195,80,66,26,148
51400,200,80,71,25,147
51405,205,80,75,24,145
51410,210,80,82,24,145
51415,215,80,88,24,146
51420,220,80,94,24,148
51425,225,80,100,24,146
51430,230,80,107,25,149
51435,235,80,112,26,149
51440,240,80,119,25,147
51445,245,80,122,24,147
51450,250,80,128,24,147
51455,255,80,135,23,147
51460,260,80,139,24,145
51465,265,80,143,24,144
51470,270,80,147,26,142
51475,275,80,148,26,137
51480,280,80,148,25,131
51485,285,80,149,24,124
51490,290,80,148,24,120
51495,295,80,147,24,114
51500,300,80,147,23,107
51505,305,80,147,25,102
51510,310,80,148,24,96
51515,315,80,149,26,93
51520,320,80,148,26,87
51525,325,80,148,25,80
51530,330,80,147,25,74
51535,335,80,147,24,68
51540,340,80,148,24,61
51545,345,80,147,24,55
51550,350,80,148,24,50
51555,355,80,147,26,45
51560,360,80,148,26,41
51565,365,80,147,26,35
51570,370,80,147,27,29
51575,375,80,146,28,26
51580,380,80,147,32,25
51585,385,80,147,37,24
51590,390,80,146,43,24
51595,395,80,148,50,25
51600,400,80,147,56,27
51605,405,80,148,63,26
51610,410,80,149,67,27
51615,415,80,148,71,25
51620,420,80,147,78,23
51625,425,80,147,82,24
51630,430,80,147,89,25
51635,435,80,148,95,25
51640,440,80,147,101,24
51645,445,80,148,107,25
51650,450,80,147,113,24
51655,455,80,147,118,24
51660,460,80,146,124,23
51665,465,80,146,129,23
51670,470,80,146,136,23
51675,475,80,145,140,23
51680,480,80,143,144,24
51685,485,80,140,146,24
51690,490,80,135,147,23
51695,495,80,129,148,23
51700,500,80,123,147,23
51705,505,80,117,147,23
51710,510,80,113,147,24
51715,515,80,107,147,24
51720,520,80,101,147,23
51725,525,80,96,148,24
51730,530,80,90,148,25
51735,535,80,84,148,25
51740,540,80,78,148,24
51745,545,80,73,147,24
51750,550,80,66,148,24
51755,555,80,61,147,24
